ticket_id,text,label
CLS-01357,"Need assistance, My user appears disabled in admin. Reported via email with medium priority, and this started yesterday.",account_access
CLS-01358,"Good morning, My order has not been delivered. Reported via support portal with medium priority, and this affects multiple users.",shipping
CLS-01359,"Need assistance, The payment failed but money was charged. Reported via chat with medium priority, and we need a quick resolution.",billing
CLS-01360,"Need assistance, The API returns a 500 error. Reported via email with low priority, and this is blocking our operations.",technical
CLS-01361,"Hello support, One item is missing from the shipment. Reported via phone with low priority, and please prioritize this today.",shipping
CLS-01362,"Hello support, I cannot log in to my account. Reported via chat with high priority, and please prioritize this today.",account_access
CLS-01363,"Please help, The dashboard is blank after login. Reported via phone with high priority, and this is blocking our operations.",technical
CLS-01364,"Urgent, File upload fails for PDF documents. Reported via chat with medium priority, and this started after the latest release.",technical
CLS-01365,"Hi team, A discount code was not applied. Reported via support portal with high priority, and this started after the latest release.",billing
CLS-01366,"Urgent, I need an updated invoice with tax ID. Reported via phone with high priority, and we need a quick resolution.",billing
CLS-01367,"Urgent, One item is missing from the shipment. Reported via support portal with medium priority, and this affects multiple users.",shipping
CLS-01368,"Need assistance, My order has not been delivered. Reported via support portal with high priority, and this is blocking our operations.",shipping
CLS-01369,"Please help, The payment failed but money was charged. Reported via phone with low priority, and this affects multiple users.",billing
CLS-01370,"Good morning, My user appears disabled in admin. Reported via support portal with low priority, and we need a quick resolution.",account_access
CLS-01371,"Good morning, SSO login fails for our team. Reported via chat with high priority, and we need a quick resolution.",account_access
CLS-01372,"Hello support, I was billed for an add-on I did not enable. Reported via email with medium priority, and please prioritize this today.",billing
CLS-01373,"Urgent, The app crashes on startup. Reported via email with low priority, and this affects multiple users.",technical
CLS-01374,"Please help, SSO login fails for our team. Reported via support portal with high priority, and please prioritize this today.",account_access
CLS-01375,"Urgent, SSO login fails for our team. Reported via chat with high priority, and we need a quick resolution.",account_access
CLS-01376,"Hi team, My account is locked unexpectedly. Reported via email with low priority, and this started yesterday.",account_access
CLS-01377,"Need assistance, Export to CSV does not work. Reported via support portal with high priority, and please prioritize this today.",technical
CLS-01378,"Need assistance, I was billed for an add-on I did not enable. Reported via chat with high priority, and this started yesterday.",billing
