ticket_id,raw_text,label
TCK-00983,"Good morning, The website is extremely slow. Reported via email, high priority, reference admin dashboard, and this started after the latest release.",technical
TCK-00984,"Need assistance: Tracking has not updated for days. I opened this through email with medium priority, reference shipment SHP-9001, and this started after the latest release.",shipping
TCK-00985,"Hi team, The courier asked for an unexpected fee. Sending details through portal, high priority, reference tracking TRK-992, and this affects multiple users.",shipping
TCK-00986,"Need assistance, I am reporting this issue: File upload fails for PDFs. Channel portal, low priority, reference checkout module, and this blocks our daily operations.",technical
TCK-00987,"Please help, I am reporting this issue: I was billed for an add-on I did not enable. Channel email, medium priority, reference subscription SUB-8840, and this started after the latest release.",billing
TCK-00988,"Good afternoon: I need to switch the payment method. I opened this through email with low priority, reference invoice INV-3044, and this happens only on web.",billing
TCK-00989,"Good morning, I am reporting this issue: The order is marked delivered but I did not receive it. Channel email, low priority, reference shipment SHP-9001, and we need a fix today.",shipping
TCK-00990,"Hi team, Tracking has not updated for days. Reported via phone, low priority, reference order ORD-1102, and this blocks our daily operations.",shipping
TCK-00991,"Urgent, I need an updated invoice with company tax ID. Sending details through portal, high priority, reference subscription SUB-8840, and this affects multiple users.",billing
TCK-00992,"Please help, Sign in fails on mobile but works on web. Sending details through portal, high priority, reference sales team, and this happens only on web.",account_access
TCK-00993,"Urgent, The payment failed but money was still taken. Sending details through email, low priority, reference plan PRO, and this happens only on web.",billing
TCK-00994,"Hi team, I cannot complete email verification. Reported via portal, high priority, reference user USR-772, and this happens only on mobile.",account_access
TCK-00995,"Good morning: The VAT amount is wrong on the invoice. I opened this through portal with low priority, reference invoice INV-3044, and we need a fix today.",billing
TCK-00996,"Hi team, There is an unknown charge on my card. Reported via email, high priority, reference plan PRO, and this started after the latest release.",billing
TCK-00997,"Good afternoon, The VAT amount is wrong on the invoice. Reported via phone, high priority, reference invoice INV-1021, and this happens only on web.",billing
TCK-00998,"Hello support: My user appears disabled. I opened this through phone with low priority, reference user USR-441, and this happens only on mobile.",account_access
TCK-00999,"Quick request: The order is marked delivered but I did not receive it. I opened this through phone with low priority, reference order ORD-1102, and this started after the latest release.",shipping
TCK-01000,"Quick request, The VAT amount is wrong on the invoice. Sending details through chat, high priority, reference invoice INV-1021, and this is impacting customer response times.",billing
